-1.779442E+08,1.720857E+08,7.974975E+06
-1.793146E+08,1.707536E+08,7.980712E+06
-1.806733E+08,1.694104E+08,7.985929E+06
-1.820202E+08,1.680562E+08,7.990627E+06
-1.833553E+08,1.666910E+08,7.994804E+06
-1.846784E+08,1.653150E+08,7.998461E+06
-1.859896E+08,1.639282E+08,8.001599E+06
-1.872887E+08,1.625309E+08,8.004218E+06
-1.885757E+08,1.611229E+08,8.006317E+06
-1.898504E+08,1.597045E+08,8.007898E+06
-1.911128E+08,1.582758E+08,8.008960E+06
-1.923629E+08,1.568368E+08,8.009503E+06
-1.936005E+08,1.553877E+08,8.009528E+06
-1.948256E+08,1.539286E+08,8.009035E+06
-1.960381E+08,1.524594E+08,8.008025E+06
-1.972380E+08,1.509805E+08,8.006497E+06
-1.984251E+08,1.494918E+08,8.004453E+06
-1.995994E+08,1.479934E+08,8.001892E+06
-2.007608E+08,1.464855E+08,7.998815E+06
-2.019093E+08,1.449682E+08,7.995223E+06
-2.030449E+08,1.434415E+08,7.991116E+06
-2.041673E+08,1.419056E+08,7.986495E+06
-2.052766E+08,1.403606E+08,7.981359E+06
-2.063727E+08,1.388065E+08,7.975710E+06
-2.074555E+08,1.372435E+08,7.969549E+06
-2.085250E+08,1.356717E+08,7.962875E+06
-2.095811E+08,1.340911E+08,7.955689E+06
-2.106237E+08,1.325020E+08,7.947993E+06
-2.116528E+08,1.309043E+08,7.939786E+06
-2.126683E+08,1.292983E+08,7.931070E+06
-2.136702E+08,1.276839E+08,7.921845E+06
-2.146584E+08,1.260614E+08,7.912112E+06
-2.156328E+08,1.244308E+08,7.901871E+06
-2.165934E+08,1.227921E+08,7.891124E+06
-2.175401E+08,1.211457E+08,7.879871E+06
-2.184728E+08,1.194914E+08,7.868113E+06
-2.193916E+08,1.178295E+08,7.855851E+06
-2.202963E+08,1.161601E+08,7.843086E+06
-2.211869E+08,1.144832E+08,7.829819E+06
-2.220634E+08,1.127990E+08,7.816050E+06
-2.229256E+08,1.111076E+08,7.801781E+06
-2.237736E+08,1.094090E+08,7.787012E+06
-2.246072E+08,1.077034E+08,7.771745E+06
-2.254265E+08,1.059910E+08,7.755981E+06
-2.262313E+08,1.042718E+08,7.739720E+06
-2.270217E+08,1.025458E+08,7.722964E+06
-2.277975E+08,1.008134E+08,7.705713E+06
-2.285587E+08,9.907445E+07,7.687970E+06
-2.293053E+08,9.732918E+07,7.669734E+06
-2.300373E+08,9.557769E+07,7.651008E+06
-2.307545E+08,9.382007E+07,7.631792E+06
-2.314570E+08,9.205645E+07,7.612087E+06
-2.321446E+08,9.028694E+07,7.591895E+06
-2.328174E+08,8.851164E+07,7.571217E+06
-2.334752E+08,8.673068E+07,7.550054E+06
-2.341181E+08,8.494416E+07,7.528408E+06
-2.347461E+08,8.315221E+07,7.506280E+06
-2.353590E+08,8.135492E+07,7.483671E+06
-2.359568E+08,7.955242E+07,7.460582E+06
-2.365394E+08,7.774483E+07,7.437015E+06
-2.371070E+08,7.593224E+07,7.412972E+06
-2.376593E+08,7.411479E+07,7.388453E+06
-2.381964E+08,7.229259E+07,7.363461E+06
-2.387182E+08,7.046575E+07,7.337996E+06
-2.392247E+08,6.863438E+07,7.312060E+06
-2.397158E+08,6.679861E+07,7.285655E+06
-2.401915E+08,6.495855E+07,7.258782E+06
-2.406519E+08,6.311432E+07,7.231443E+06
-2.410967E+08,6.126603E+07,7.203639E+06
-2.415261E+08,5.941380E+07,7.175372E+06
-2.419399E+08,5.755775E+07,7.146644E+06
-2.423381E+08,5.569799E+07,7.117456E+06
-2.427208E+08,5.383465E+07,7.087809E+06
-2.430878E+08,5.196784E+07,7.057707E+06
-2.434392E+08,5.009769E+07,7.027150E+06
-2.437749E+08,4.822430E+07,6.996139E+06
-2.440948E+08,4.634781E+07,6.964678E+06
-2.443991E+08,4.446832E+07,6.932767E+06
-2.446875E+08,4.258596E+07,6.900409E+06
-2.449601E+08,4.070085E+07,6.867605E+06
-2.452169E+08,3.881311E+07,6.834357E+06
-2.454579E+08,3.692286E+07,6.800667E+06
-2.456829E+08,3.503021E+07,6.766537E+06
-2.458921E+08,3.313530E+07,6.731969E+06
-2.460853E+08,3.123824E+07,6.696965E+06
-2.462626E+08,2.933916E+07,6.661526E+06
-2.464239E+08,2.743817E+07,6.625656E+06
-2.465691E+08,2.553540E+07,6.589355E+06
-2.466984E+08,2.363097E+07,6.552626E+06
-2.468116E+08,2.172500E+07,6.515471E+06
-2.469088E+08,1.981761E+07,6.477892E+06
-2.469899E+08,1.790894E+07,6.439891E+06
-2.470549E+08,1.599910E+07,6.401471E+06
-2.471038E+08,1.408821E+07,6.362633E+06
-2.471365E+08,1.217640E+07,6.323379E+06
-2.471531E+08,1.026380E+07,6.283713E+06
-2.471536E+08,8.350527E+06,6.243635E+06
-2.471378E+08,6.436705E+06,6.203149E+06
-2.471059E+08,4.522461E+06,6.162257E+06
-2.470578E+08,2.607919E+06,6.120960E+06
-2.469935E+08,6.932055E+05,6.079262E+06
-2.469129E+08,-1.221554E+06,6.037165E+06
-2.468161E+08,-3.136234E+06,5.994670E+06
-2.467031E+08,-5.050708E+06,5.951781E+06
-2.465738E+08,-6.964851E+06,5.908500E+06
-2.464282E+08,-8.878534E+06,5.864829E+06
-2.462664E+08,-1.079163E+07,5.820771E+06
-2.460883E+08,-1.270402E+07,5.776329E+06
-2.458939E+08,-1.461556E+07,5.731504E+06
-2.456832E+08,-1.652614E+07,5.686299E+06
-2.454563E+08,-1.843562E+07,5.640718E+06
-2.452130E+08,-2.034388E+07,5.594762E+06
-2.449535E+08,-2.225079E+07,5.548435E+06
-2.446776E+08,-2.415622E+07,5.501738E+06
-2.443855E+08,-2.606004E+07,5.454675E+06
-2.440771E+08,-2.796213E+07,5.407248E+06
-2.437523E+08,-2.986234E+07,5.359460E+06
-2.434113E+08,-3.176057E+07,5.311314E+06
-2.430540E+08,-3.365666E+07,5.262812E+06
-2.426804E+08,-3.555050E+07,5.213958E+06
-2.422905E+08,-3.744196E+07,5.164753E+06
-2.418844E+08,-3.933090E+07,5.115202E+06
-2.414619E+08,-4.121720E+07,5.065307E+06
-2.410232E+08,-4.310072E+07,5.015070E+06
-2.405682E+08,-4.498133E+07,4.964496E+06
-2.400970E+08,-4.685891E+07,4.913586E+06
-2.396096E+08,-4.873332E+07,4.862343E+06
-2.391059E+08,-5.060442E+07,4.810772E+06
-2.385860E+08,-5.247210E+07,4.758874E+06
-2.380499E+08,-5.433621E+07,4.706652E+06
-2.374976E+08,-5.619663E+07,4.654111E+06
-2.369292E+08,-5.805322E+07,4.601253E+06
-2.363445E+08,-5.990585E+07,4.548081E+06
-2.357438E+08,-6.175439E+07,4.494598E+06
-2.351269E+08,-6.359870E+07,4.440808E+06
-2.344939E+08,-6.543866E+07,4.386713E+06
-2.338448E+08,-6.727412E+07,4.332317E+06
-2.331796E+08,-6.910497E+07,4.277624E+06
-2.324984E+08,-7.093105E+07,4.222636E+06
-2.318011E+08,-7.275225E+07,4.167357E+06
-2.310878E+08,-7.456842E+07,4.111790E+06
-2.303586E+08,-7.637944E+07,4.055939E+06
-2.296134E+08,-7.818516E+07,3.999807E+06
-2.288522E+08,-7.998546E+07,3.943398E+06
-2.280752E+08,-8.178020E+07,3.886714E+06
-2.272823E+08,-8.356925E+07,3.829759E+06
-2.264735E+08,-8.535247E+07,3.772538E+06
-2.256489E+08,-8.712973E+07,3.715053E+06
-2.248085E+08,-8.890089E+07,3.657308E+06
-2.239524E+08,-9.066582E+07,3.599307E+06
-2.230805E+08,-9.242438E+07,3.541053E+06
-2.221929E+08,-9.417645E+07,3.482550E+06
-2.212897E+08,-9.592187E+07,3.423802E+06
-2.203709E+08,-9.766053E+07,3.364812E+06
-2.194364E+08,-9.939228E+07,3.305583E+06
-2.184865E+08,-1.011170E+08,3.246121E+06
-2.175210E+08,-1.028345E+08,3.186429E+06
-2.165400E+08,-1.045447E+08,3.126509E+06
-2.155437E+08,-1.062475E+08,3.066367E+06
-2.145319E+08,-1.079427E+08,3.006007E+06
-2.135048E+08,-1.096302E+08,2.945431E+06
-2.124624E+08,-1.113098E+08,2.884644E+06
-2.114048E+08,-1.129814E+08,2.823650E+06
-2.103319E+08,-1.146449E+08,2.762453E+06
-2.092439E+08,-1.163002E+08,2.701057E+06
-2.081408E+08,-1.179470E+08,2.639466E+06
-2.070227E+08,-1.195853E+08,2.577685E+06
-2.058895E+08,-1.212150E+08,2.515716E+06
-2.047414E+08,-1.228358E+08,2.453565E+06
-2.035784E+08,-1.244477E+08,2.391235E+06
-2.024005E+08,-1.260506E+08,2.328730E+06
-2.012078E+08,-1.276442E+08,2.266056E+06
-2.000004E+08,-1.292285E+08,2.203216E+06
-1.987784E+08,-1.308033E+08,2.140214E+06
-1.975417E+08,-1.323684E+08,2.077055E+06
-1.962905E+08,-1.339239E+08,2.013742E+06
-1.950248E+08,-1.354694E+08,1.950281E+06
-1.937446E+08,-1.370049E+08,1.886676E+06
-1.924501E+08,-1.385303E+08,1.822931E+06
-1.911413E+08,-1.400453E+08,1.759051E+06
-1.898182E+08,-1.415500E+08,1.695039E+06
-1.884810E+08,-1.430441E+08,1.630902E+06
-1.871297E+08,-1.445275E+08,1.566642E+06
-1.857644E+08,-1.460000E+08,1.502265E+06
-1.843852E+08,-1.474616E+08,1.437775E+06
-1.829920E+08,-1.489121E+08,1.373176E+06
-1.815850E+08,-1.503513E+08,1.308475E+06
-1.801644E+08,-1.517792E+08,1.243674E+06
-1.787300E+08,-1.531956E+08,1.178779E+06
-1.772821E+08,-1.546004E+08,1.113795E+06
-1.758207E+08,-1.559933E+08,1.048726E+06
-1.743459E+08,-1.573744E+08,9.835767E+05
-1.728577E+08,-1.587435E+08,9.183525E+05
-1.713564E+08,-1.601004E+08,8.530579E+05
-1.698418E+08,-1.614450E+08,7.876978E+05
-1.683142E+08,-1.627771E+08,7.222771E+05
-1.667735E+08,-1.640967E+08,6.568006E+05
-1.652200E+08,-1.654036E+08,5.912734E+05
-1.636537E+08,-1.666977E+08,5.257004E+05
-1.620747E+08,-1.679788E+08,4.600866E+05
-1.604830E+08,-1.692469E+08,3.944370E+05
-1.588788E+08,-1.705017E+08,3.287566E+05
-1.572621E+08,-1.717432E+08,2.630505E+05
-1.556332E+08,-1.729712E+08,1.973238E+05
-1.539920E+08,-1.741856E+08,1.315816E+05
-1.523386E+08,-1.753863E+08,6.582904E+04
-1.506732E+08,-1.765731E+08,7.134417E+01
-1.489959E+08,-1.777459E+08,-6.568632E+04
-1.473068E+08,-1.789046E+08,-1.314387E+05
-1.456059E+08,-1.800491E+08,-1.971807E+05
-1.438934E+08,-1.811792E+08,-2.629068E+05
-1.421694E+08,-1.822948E+08,-3.286119E+05
-1.404340E+08,-1.833958E+08,-3.942906E+05
-1.386873E+08,-1.844821E+08,-4.599376E+05
-1.369294E+08,-1.855535E+08,-5.255474E+05
-1.351605E+08,-1.866099E+08,-5.911148E+05
-1.333806E+08,-1.876512E+08,-6.566343E+05
-1.315899E+08,-1.886773E+08,-7.221004E+05
-1.297885E+08,-1.896880E+08,-7.875077E+05
-1.279765E+08,-1.906832E+08,-8.528507E+05
-1.261541E+08,-1.916628E+08,-9.181240E+05
-1.243213E+08,-1.926267E+08,-9.833219E+05
-1.224782E+08,-1.935748E+08,-1.048439E+06
-1.206251E+08,-1.945070E+08,-1.113469E+06
-1.187620E+08,-1.954230E+08,-1.178408E+06
-1.168891E+08,-1.963229E+08,-1.243249E+06
-1.150065E+08,-1.972064E+08,-1.307986E+06
-1.131143E+08,-1.980736E+08,-1.372615E+06
-1.112126E+08,-1.989242E+08,-1.437129E+06
-1.093016E+08,-1.997581E+08,-1.501523E+06
-1.073815E+08,-2.005753E+08,-1.565791E+06
-1.054524E+08,-2.013757E+08,-1.629927E+06
