-2.501567084587770E+07,1.449614303354540E+08,-4.572052182107440E+03
-2.758960249785130E+07,1.444906659089410E+08,-4.510207448092480E+03
-3.015473622247780E+07,1.439750034763950E+08,-4.430212398479380E+03
-3.271029280420430E+07,1.434146431855080E+08,-4.334878365638380E+03
-3.525550321847270E+07,1.428097958438580E+08,-4.227542376114690E+03
-3.778960869945080E+07,1.421606819240700E+08,-4.112020763078140E+03
-4.031186073351610E+07,1.414675302129520E+08,-3.992547370254650E+03
-4.282152071872090E+07,1.407305761093480E+08,-3.873673791995990E+03
-4.531785903340820E+07,1.399500597107210E+08,-3.760112943415190E+03
-4.780015332808960E+07,1.391262239687140E+08,-3.656517195822780E+03
-5.026768600441200E+07,1.382593132966690E+08,-3.567198157302650E+03
-5.271974104967340E+07,1.373495730246090E+08,-3.495813430518450E+03
-5.515560059057880E+07,1.363972499893080E+08,-3.445059908277260E+03
-5.757454163766030E+07,1.354025943431140E+08,-3.416417170865720E+03
-5.997583346961990E+07,1.343658624428100E+08,-3.409976670559570E+03
-6.235873598098050E+07,1.332873205247300E+08,-3.424377181965900E+03
-6.472249916448840E+07,1.321672488210480E+08,-3.456852222980670E+03
-6.706636379338570E+07,1.310059457909340E+08,-3.503386200522320E+03
-6.938956332208120E+07,1.298037321573560E+08,-3.558972271017900E+03
-7.169132698604690E+07,1.285609544067900E+08,-3.617960635086230E+03
-7.397088397889890E+07,1.272779873439100E+08,-3.674475296000310E+03
-7.622746838551440E+07,1.259552352822350E+08,-3.722859797693890E+03
-7.846032431442750E+07,1.245931315891380E+08,-3.758095817273330E+03
-8.066871053415590E+07,1.231921366069170E+08,-3.776134741073950E+03
-8.285190399325440E+07,1.217527343373550E+08,-3.774098812193100E+03
-8.500920189373720E+07,1.202754285350300E+08,-3.750340582111230E+03
-8.713992236455910E+07,1.187607388871720E+08,-3.704383006551190E+03
-8.924340408119340E+07,1.172091977777560E+08,-3.636783639662200E+03
-9.131900530398170E+07,1.156213478543310E+08,-3.548969833065490E+03
-9.336610277068200E+07,1.139977403613190E+08,-3.443081732474270E+03
-9.538409074727790E+07,1.123389340397850E+08,-3.321844045984730E+03
-9.737238038630110E+07,1.106454943251720E+08,-3.188472279367670E+03
-9.933039940296720E+07,1.089179925733100E+08,-3.046607077092020E+03
-1.012575919646050E+08,1.071570050832090E+08,-2.900261461681460E+03
-1.031534185915940E+08,1.053631117514650E+08,-2.753759278796930E+03
-1.050173557854080E+08,1.035368942939740E+08,-2.611638978777170E+03
-1.068488950472740E+08,1.016789341207590E+08,-2.478496739395820E+03
-1.086475409703220E+08,9.978981015091510E+07,-2.358750376973680E+03
-1.104128082334100E+08,9.787009706884980E+07,-2.256323989454630E+03
-1.121442176227440E+08,9.592036465552160E+07,-2.174282370122660E+03
-1.138412915998170E+08,9.394117875632140E+07,-2.114475429485790E+03
-1.155035502554700E+08,9.193310410746120E+07,-2.077270313592460E+03
-1.171305085432790E+08,8.989670872625380E+07,-2.061438537279980E+03
-1.187216753943310E+08,8.783256911360010E+07,-2.064227547601510E+03
-1.202765548126790E+08,8.574127534700580E+07,-2.081598512818470E+03
-1.217946485927510E+08,8.362343530764870E+07,-2.108577926165350E+03
-1.232754600757100E+08,8.147967763540630E+07,-2.139661554129260E+03
-1.247184983823070E+08,7.931065333281610E+07,-2.169220311391220E+03
-1.261232827045640E+08,7.711703612302480E+07,-2.191875175878880E+03
-1.274893463756060E+08,7.489952171582390E+07,-2.202821321462520E+03
-1.288162405041190E+08,7.265882612958710E+07,-2.198087297623550E+03
-1.301035369744440E+08,7.039568323060320E+07,-2.174716923831300E+03
-1.313508306318770E+08,6.811084170967800E+07,-2.130865067583740E+03
-1.325577405420200E+08,6.580506178983160E+07,-2.065806673461200E+03
-1.337239103367280E+08,6.347911199540850E+07,-1.979870025219570E+03
-1.348490077986180E+08,6.113376627541580E+07,-1.874315901670030E+03
-1.359327239387780E+08,5.876980166605890E+07,-1.751189717358390E+03
-1.369747718548910E+08,5.638799653653320E+07,-1.613172239567330E+03
-1.379748856193550E+08,5.398912933286420E+07,-1.463447381753880E+03
-1.389328193624310E+08,5.157397764578460E+07,-1.305595743765450E+03
-1.398483466115950E+08,4.914331738697770E+07,-1.143512528969790E+03
-1.407212598420190E+08,4.669792185685110E+07,-9.813394935089900E+02
-1.415513700892200E+08,4.423856052016630E+07,-8.233929045034350E+02
-1.423385063732190E+08,4.176599737812910E+07,-6.740633013019590E+02
-1.430825145942540E+08,3.928098895468210E+07,-5.376595968856110E+02
-1.437832555204150E+08,3.678428212026650E+07,-4.181734471639510E+02
-1.444406015700050E+08,3.427661224898280E+07,-3.189555545503730E+02
-1.450544323795700E+08,3.175870246195690E+07,-2.423278548884830E+02
